336.83,-64.97,68.9,7.9,4.5
12.45,41.08,22.3,-18.2,4.5
261.63,4.14,0.9,6.4,4.5
207.96,-32.99,-69.6,-22.1,4.5
234.51,-42.57,-150.1,57.2,4.5
151.86,35.24,51,1.1,4.5
14.30,23.42,-43.4,-45.0,4.5
230.79,-36.86,-17.3,-22.3,4.5
218.67,29.75,189.1,131.6,4.5
343.13,-32.88,-35.5,-43.8,4.5
332.10,-32.99,77.3,-28.0,4.5
224.30,-4.35,-99.3,-152.1,4.5
84.80,4.12,0,-1.4,4.5
66.59,15.62,111.2,-26.6,4.5
7.89,-62.97,94.9,-48.6,4.5
246.80,-47.55,-14.6,-23.2,4.5
102.46,-53.62,-0.9,18.4,4.5
4.58,36.79,-65.2,-42.3,4.5
235.39,19.67,-59.3,-41.2,4.5
225.73,2.09,-54.4,13.2,4.5
355.51,1.78,-129.5,-155.1,4.5
89.98,45.94,-3.8,-7.5,4.5
139.05,-57.54,-27.6,-14.4,4.5
108.14,-46.76,-135.7,106.4,4.5
135.02,-41.25,-42.1,52.9,4.5
41.28,-18.57,331.4,34.5,4.5
335.26,46.54,23.1,1.1,4.5
120.57,2.33,-28.5,106.6,4.5
216.53,-45.22,-15.6,-14.2,4.5
114.34,-34.97,-19.8,12.5,4.5
70.11,-19.67,23.7,-93.1,4.5
311.01,-51.92,155,-54.8,4.5
349.71,-32.53,18.1,-76.1,4.5
151.98,10.00,-81.7,-64.9,4.5
214.78,-13.37,-16.6,30.5,4.5
107.78,30.25,-34.1,-48.4,4.5
294.11,50.22,-10.4,261.1,4.5
213.37,51.79,60.5,-10.6,4.5
136.29,-72.60,-9.8,-4.0,4.5
206.82,17.46,-480.8,50.4,4.5
351.51,-20.64,-49.7,-63.5,4.5
275.81,-61.49,3.7,1.4,4.5
335.89,52.23,-13.2,-185.9,4.5
243.08,-27.93,-10.5,-25.0,4.5
318.62,10.01,39.7,-304.2,4.5
337.38,47.71,-2.5,-2.8,4.5
123.51,-40.35,45.7,-66.1,4.6
88.33,27.61,4.4,-9.4,4.6
262.68,26.11,18.5,17.3,4.6
64.12,-59.30,-47.5,-166.8,4.6
220.29,13.73,66.3,-20.6,4.6
348.14,49.41,91.6,95.1,4.6
263.91,-46.51,-23.1,-38.6,4.6
226.28,-47.05,-21.3,-28.6,4.6
143.00,-1.18,-16.8,-5.6,4.6
148.03,54.06,0,21.7,4.6
99.47,-18.24,-8,-8.6,4.6
246.35,14.03,42.2,-58.1,4.6
82.98,-7.30,-1.2,-6.5,4.6
42.27,-32.41,87.4,159.1,4.6
311.34,57.58,-63.8,-234.9,4.6
357.23,-28.13,99.9,-104.3,4.6
81.71,3.10,-6,-12.9,4.6
305.97,32.19,41.3,-1.6,4.6
118.27,-49.61,-9.9,14.4,4.6
151.28,-13.06,-38.3,20.1,4.6
293.52,7.38,213.2,-155.6,4.6
0.49,-6.01,46.2,-41.1,4.6
129.69,3.34,-19.5,-16.0,4.6
198.07,-59.92,-35.2,-16.7,4.6
193.66,-59.15,-32.8,-15.2,4.6
290.43,-15.96,2,-5.9,4.6
290.17,65.71,13.4,40.8,4.6
177.00,20.22,-145.3,-3.7,4.6
25.36,5.49,-23.3,1.7,4.6
246.03,-20.04,-24.9,-46.7,4.6
336.13,49.48,-5.9,-1.1,4.6
231.33,-38.73,-48,-16.6,4.6
284.05,4.20,46.7,29.8,4.6
277.84,-62.28,-0.8,-47.2,4.6
101.97,2.41,-15.4,-12.3,4.6
288.89,73.36,-139.5,106.8,4.6
12.17,7.59,82.4,-49.2,4.6
191.59,-56.49,-33.2,-12.6,4.6
173.69,-54.26,-56.1,16.3,4.6
28.41,-46.30,-90.9,-90.1,4.6
226.28,-47.05,-21.3,-28.6,4.6
141.16,26.18,-32.6,-47.3,4.6
265.48,72.15,25.4,-267.8,4.6
64.56,50.30,45.9,-59.7,4.6
122.84,-39.62,-8.2,2.4,4.6
317.40,-11.37,93.4,-16.1,4.6
350.16,23.74,31,-8.1,4.6
322.18,-21.81,134.5,-5.6,4.6
58.43,-24.61,32.2,-5.1,4.6
111.68,49.21,-10.3,-49.5,4.6
4.27,38.68,-53.4,-13.5,4.6
83.85,-4.84,-6.7,0.4,4.6
346.97,75.39,6,-30.9,4.6
177.79,-45.17,-73.2,-8.3,4.6
292.18,24.66,-127.5,-106.1,4.6
57.59,71.33,18.1,-42.0,4.6
68.38,-29.77,-114.2,-270.4,4.6
189.97,-39.99,-41.5,-24.8,4.6
56.54,-12.10,55.7,59.8,4.6
87.46,-56.17,81.4,-73.6,4.6
264.46,-8.12,-11.4,-19.1,4.6
97.20,-7.03,-7,-5,4.6
114.71,-26.80,-10.6,16.3,4.6
113.85,-28.37,-59.7,-16.2,4.6
331.53,-39.54,-24.1,-124.4,4.6
101.00,13.23,-3.4,-56.2,4.6
119.97,-18.40,-3.6,-36.0,4.6
201.00,-64.54,30,-20.3,4.6
272.81,-45.95,-18.9,-37.9,4.6
74.64,1.71,-1.9,-7.8,4.6
78.32,2.86,2.4,0.8,4.6
237.74,-25.75,-13.5,-24.5,4.6
87.29,39.18,-28.6,-25.8,4.6
259.42,37.29,-43.2,60.9,4.6
40.86,27.71,8,-8.9,4.6
57.38,65.53,-2.2,-14.5,4.6
136.41,-70.54,-4,8.6,4.6
37.27,67.40,-18,11.8,4.6
358.60,57.50,-6.3,-3.0,4.6
158.90,-57.56,-14.6,1.6,4.6
3.66,-18.93,-26.5,-75.0,4.6
298.37,24.08,20.4,32.6,4.6
75.77,21.59,68.2,-41.2,4.6
17.92,30.09,73.2,-35.4,4.6
143.62,69.83,-63,77.4,4.6
311.93,-5.03,-0.7,-39.7,4.6
352.29,12.76,62.5,25.2,4.6
41.98,29.25,149.5,-125.8,4.6
50.08,29.05,-8.8,-14.6,4.6
83.05,18.59,0,-3.9,4.6
143.56,36.40,6.2,-22.7,4.6
340.13,44.28,93.7,11.1,4.6
100.24,9.90,-9.6,-3.3,4.6
30.49,70.91,-63.5,9.2,4.6
325.52,51.19,3.9,-4.0,4.6
76.14,15.40,18.4,-31.3,4.7
136.63,38.45,-27.6,-15.3,4.7
226.11,26.95,-176,-4.6,4.7
246.95,-8.37,-78.7,11.6,4.7
300.70,67.87,15.7,48.1,4.7
130.82,21.47,-106.4,-39.9,4.7
266.89,-27.83,-3.3,-10.9,4.7
303.94,27.81,-35.8,7.5,4.7
333.47,39.71,35.9,14.1,4.7
180.22,6.61,0.6,-26.7,4.7
142.31,-35.95,-24.8,4.8,4.7
73.72,10.15,40.8,-128.9,4.7
163.49,43.19,43.1,-22.7,4.7
109.58,-36.73,-11.5,4.6,4.7
31.12,-29.30,11.3,8.2,4.7
325.48,71.31,118.7,95.8,4.7
313.03,27.10,-67.2,-62.6,4.7
166.25,7.34,-342.9,-46.8,4.7
270.12,-3.69,154.3,-45.0,4.7
308.83,14.67,46.9,11.0,4.7
272.02,-28.46,23.6,-31.6,4.7
339.34,51.55,-51.9,-105.0,4.7
90.98,20.14,3.5,-4.4,4.7
174.17,-9.80,-60,5.2,4.7
238.17,42.45,440.3,630.3,4.7
245.16,-24.17,-6.3,-16.8,4.7
283.69,22.65,5.1,1.0,4.7
138.94,-37.41,14.5,-9.2,4.7
90.01,-3.07,8.8,-75.0,4.7
196.57,-48.46,-31.4,-17.5,4.7
91.54,-14.94,-16.5,13.6,4.7
68.46,14.84,103.7,-26.0,4.7
175.05,-34.74,-44.2,-2.1,4.7
300.28,27.75,58.3,3.5,4.7
233.97,-44.96,-21.2,-24.6,4.7
112.45,12.01,1.2,-20.1,4.7
300.66,-27.71,31.9,13.9,4.7
80.44,-0.38,-0.7,2.2,4.7
168.15,-60.32,-5.8,1.0,4.7
235.30,-44.66,-168,-265.6,4.7
292.69,27.97,-0.5,-1.9,4.7
137.73,63.51,97.1,-60.8,4.7
277.30,-14.57,2.3,-3.4,4.7
237.40,26.07,-78.1,-64.3,4.7
92.57,-54.97,-4.1,6.5,4.7
203.61,49.02,-127.7,28.8,4.7
69.82,15.92,84.8,-19.1,4.7
252.46,-10.78,94.3,-94.5,4.7
79.54,33.37,31.1,-162.8,4.7
54.27,-40.27,-7.7,-25.4,4.7
44.69,39.66,26.7,-40.6,4.7
316.78,-25.01,-26.5,-43.4,4.7
287.09,-40.50,47.9,-24.7,4.7
27.40,-10.69,-148.1,-95.7,4.7
240.70,46.04,54,-63.1,4.7
238.40,-25.33,-14.4,-23.5,4.7
240.88,-57.78,-116.1,-78.6,4.7
235.67,-34.71,-24.2,-29.7,4.7
105.02,76.98,72,-13.9,4.7
324.44,-7.85,115.5,-24.3,4.7
181.08,-63.17,-15.4,0.4,4.7
322.49,23.64,23.4,2.8,4.7
60.22,-62.16,1.7,37.0,4.7
83.76,-6.00,0.9,3.9,4.7
147.92,-46.55,-25.1,10.9,4.7
134.08,-52.72,-15.4,11.4,4.7
317.59,10.13,51.4,-152.5,4.7
316.65,47.65,5.6,-1.3,4.7
353.77,-42.62,43.3,4.9,4.7
10.33,-46.09,-23.3,0.1,4.7
164.18,-37.14,75.1,-125.8,4.7
103.91,-20.14,50.4,40.2,4.7
292.94,34.45,1.2,-4.5,4.7
28.39,3.19,20.8,21.6,4.7
221.31,16.96,-60.8,-51.9,4.7
76.10,-35.48,126.7,-43.4,4.7
50.00,65.65,12.9,-15.9,4.7
160.56,-64.47,-18.3,11.0,4.7
157.58,-71.99,27.9,-29.5,4.7
52.34,49.51,19.4,-24.3,4.7
346.75,9.41,7.8,-12.8,4.7
130.92,-7.23,-12.4,0.5,4.7
55.71,-37.31,-90.5,-71.7,4.7
319.48,-32.17,55.9,-23.9,4.7
57.15,-37.62,79.1,-11.8,4.7
208.30,-31.93,-9.9,-11.6,4.7
166.64,-62.42,-36.5,10.1,4.7
269.95,-23.82,-3.6,-47.4,4.7
285.78,-42.10,56.4,-45.4,4.7
233.54,-10.06,306.6,-234.9,4.7
130.05,64.33,-56.1,25.9,4.7
278.38,-42.31,31.8,-21.1,4.7
303.82,25.59,5.8,-5.6,4.7
1.33,-5.71,-13,88.9,4.7
14.17,59.18,-92,-45.2,4.7
291.63,0.34,-1.6,-4.3,4.7
108.66,-48.27,-4.1,-2.0,4.7
47.82,39.61,-27,7.1,4.7
280.57,-9.05,8.7,1.2,4.7
42.88,35.06,9.2,-62.0,4.7
314.96,47.52,3,0.0,4.7
39.95,-42.89,103.6,-23.2,4.7
354.46,-45.49,71,-10.3,4.7
156.85,-57.64,-8,3.4,4.7
145.32,-23.59,-29.8,3.6,4.7
199.39,40.57,-125.8,19.3,4.7
206.66,-51.43,10.7,-27.4,4.7
289.05,21.39,1,-7.2,4.7
154.90,-55.03,-14.5,5.7,4.7
59.69,-61.40,9.6,-13.4,4.7
168.80,23.10,-24.4,-5.2,4.7
305.17,-12.76,15.2,-14.8,4.7
270.07,4.37,2.1,-11.9,4.7
158.31,40.43,-141.1,6.0,4.7
241.62,-45.17,-0.3,26.2,4.7
123.37,-35.90,-6.4,11.2,4.7
326.04,28.74,277.4,-251.1,4.7
271.83,8.73,9.5,30.8,4.7
240.80,-49.23,41.7,9.1,4.7
313.31,44.39,12,0.2,4.7
52.34,-62.94,382.7,374.1,4.8
103.66,13.18,71,-79.7,4.8
156.48,33.80,-75.5,-59.7,4.8
315.32,-32.26,-3.3,2.0,4.8
75.36,-7.17,-1.2,5.3,4.8
19.87,27.26,26,-11.5,4.8
160.88,-60.57,-13.5,3.1,4.8
7.85,-48.80,140.6,20.2,4.8
313.16,-8.98,45,-31.9,4.8
293.09,69.66,599.2,-1734.7,4.8
94.71,69.32,0.2,-104.6,4.8
247.55,-25.12,-4.2,-25.5,4.8
346.05,50.05,167.3,166.4,4.8
88.53,-63.09,141.7,547.5,4.8
336.32,1.38,17.5,2.3,4.8
83.18,32.19,-2,-2.4,4.8
214.04,51.37,-150.2,89.5,4.8
330.83,-2.16,25,-11.2,4.8
198.81,-67.89,-36,-9.5,4.8
282.80,59.39,79.4,24.8,4.8
76.38,-57.47,-31.9,118.1,4.8
108.38,-44.64,109.4,325.0,4.8
122.86,-42.99,-4.5,5.1,4.8
159.68,31.98,0.1,8.0,4.8
234.94,-34.41,4,-13.0,4.8
190.65,-48.81,-124.4,-28.9,4.8
275.91,-8.93,47.9,42.0,4.8
17.86,21.03,41,-9.0,4.8
188.71,22.63,-62.3,21.8,4.8
298.96,-26.30,205.6,79.1,4.8
10.52,50.51,10.2,-8.7,4.8
228.21,-44.50,-19.2,-24.0,4.8
130.30,-47.32,-7.6,8.4,4.8
294.84,30.15,2.2,37.0,4.8
271.26,-29.58,3.4,-4.8,4.8
308.90,-60.58,69.3,-185.4,4.8
189.81,-8.00,-77.2,-24.3,4.8
186.63,-51.45,-31.5,-11.1,4.8
207.86,64.72,1.5,-4.4,4.8
137.01,-25.86,37,-1.1,4.8
244.57,-28.61,-32.4,-100.2,4.8
67.64,16.19,104.7,-25.1,4.8
18.44,24.58,19,-22.8,4.8
107.21,-39.66,-10.9,9.0,4.8
114.86,-38.31,-22,14.4,4.8
340.44,29.31,-5.1,-24.5,4.8
335.38,12.21,5.7,5.4,4.8
130.61,-53.11,-25.1,23.8,4.8
28.73,-67.65,74.8,73.2,4.8
84.72,-7.21,-14.1,-50.6,4.8
267.29,-31.70,4.7,-9.1,4.8
23.48,59.23,-42.7,-22.0,4.8
122.25,-61.30,-158.8,-288.6,4.8
38.02,-15.24,-72.5,-120.4,4.8
335.33,28.33,16.6,4.6,4.8
281.36,-64.87,32.9,-148.2,4.8
119.42,-30.33,-8.9,8.0,4.8
66.65,14.71,-6.7,-30.3,4.8
262.85,-23.96,2.6,-25.8,4.8
63.72,40.48,7.9,-28.6,4.8
309.63,21.20,70.6,2.8,4.8
265.10,-49.42,105.6,-177.0,4.8
186.63,-63.12,-38,-15.3,4.8
122.11,51.51,-59.5,-3.1,4.8
29.48,23.60,-92.1,-13.6,4.8
347.48,-22.46,32.7,-13.0,4.8
117.08,-47.08,-100.6,-79.2,4.8
191.41,-60.98,112.4,-64.7,4.8
65.39,46.50,21.6,-32.7,4.8
169.55,31.53,-453.7,-591.4,4.8
74.98,-12.54,40.1,-87.2,4.8
32.12,37.86,153.6,-42.2,4.8
270.01,16.75,-8.3,-10.9,4.8
89.50,25.95,-2,-2.3,4.8
320.19,-40.81,69.1,0.6,4.8
215.18,-45.19,36.2,-74.9,4.8
66.02,17.44,109.9,-32.2,4.8
176.19,-18.35,29.6,-28.4,4.8
140.80,-28.83,-122.5,17.6,4.8
337.66,-10.68,0.6,-30.7,4.8
308.48,35.25,-2.2,-4.9,4.8
281.08,-35.64,2.3,-28.6,4.8
85.32,16.53,7.5,-12.4,4.8
253.50,-42.36,0.3,-2.2,4.8
144.61,4.65,-166.1,-50.1,4.8
122.82,-12.93,-24.1,8.8,4.8
48.96,-8.82,-3.7,45.2,4.8
264.24,68.76,1.8,321.1,4.8
325.66,-18.87,147.2,-8.5,4.8
259.33,33.10,-5,-5.2,4.8
298.56,8.46,102.4,-81.0,4.8
209.41,-63.69,-40,-32.4,4.8
152.23,-51.81,-15.1,-0.5,4.8
330.84,-56.79,3959.1,-2538.3,4.8
240.57,22.80,3.9,23.9,4.8
205.18,54.68,-19.6,-11.6,4.8
195.89,-49.53,-45.4,-11.2,4.8
284.62,-52.94,11.8,-9.6,4.8
274.51,-27.04,6,-3.4,4.8
41.39,-67.62,66.7,43.9,4.8
340.90,-18.83,-31.7,-27.6,4.8
139.05,54.02,49.4,60.0,4.8
359.44,25.14,-36,-32.5,4.8
278.14,57.05,2,-7.0,4.8
303.33,46.82,13.7,1.1,4.8
267.55,-40.09,2.8,-2.6,4.8
154.93,19.47,-229.1,-215.6,4.8
185.18,17.79,-108.8,90.5,4.8
304.45,38.03,-4.4,-6.6,4.8
81.19,1.85,1,0.0,4.8
252.31,45.98,22.1,-56.1,4.8
212.48,-53.44,-145.4,-91.2,4.8
47.98,74.39,11.1,-84.4,4.8
81.91,21.94,2.9,-7.2,4.8
21.48,68.13,75.2,27.9,4.8
88.28,-33.80,-5.4,31.0,4.8
242.24,36.49,-55,333.9,4.8
125.63,-48.49,-5.6,5.3,4.8
78.36,38.48,-16.8,-74.1,4.8
146.05,-27.77,-51.6,36.4,4.8
141.83,-22.34,182.6,-158.6,4.8
77.42,15.60,3,-14.2,4.9
343.60,84.35,98,23.8,4.9
270.38,21.60,8.1,40.2,4.9
120.31,-1.39,67.3,-76.0,4.9
240.85,-38.60,-17.8,-28.9,4.9
109.15,-27.88,-12.1,40.2,4.9
245.52,1.03,-156.7,48.9,4.9
150.05,8.04,-30.6,-21.4,4.9
185.63,25.85,-11.3,-10.0,4.9
186.01,51.56,14.4,11.5,4.9
297.77,22.61,24.8,-15.8,4.9
36.49,-12.29,-11.6,-11.4,4.9
176.32,8.26,59.2,-23.1,4.9
87.39,12.65,-20.1,-18.0,4.9
224.40,65.93,-79.6,33.3,4.9
134.24,-59.23,-9.1,8.9,4.9
48.73,21.04,-28.8,-75.3,4.9
212.60,25.09,-23.8,-59.2,4.9
137.60,67.13,7.1,-95.1,4.9
108.31,-45.18,-24.6,-90.3,4.9
42.76,-21.00,-42.4,-18.1,4.9
139.94,-11.97,-29.1,12.9,4.9
201.86,-15.97,-122.3,21.8,4.9
39.89,-11.87,145.8,-238.8,4.9
21.91,45.41,354.7,-106.6,4.9
190.47,10.24,81.9,-89.2,4.9
75.36,-20.05,36.9,-15.6,4.9
220.18,16.42,10.6,16.4,4.9
11.05,-10.61,-7.8,-113.4,4.9
157.66,55.98,-177.7,-32.8,4.9
46.39,56.71,-13.8,69.5,4.9
251.32,56.78,18.7,65.4,4.9
133.88,-27.68,80,-97.5,4.9
82.43,-1.09,1.6,-25.8,4.9
256.21,-34.12,1.9,-2.5,4.9
333.90,-41.35,45.2,24.8,4.9
332.45,72.34,33.5,2.3,4.9
192.67,-34.00,-28.5,-17.4,4.9
256.34,12.74,50.8,-11.7,4.9
312.23,46.11,-4.1,-1.8,4.9
56.51,63.35,-0.1,-9.1,4.9
159.69,-59.18,-14.8,0.5,4.9
42.62,-75.07,-34.4,-26.3,4.9
36.41,50.28,24.8,-14.2,4.9
260.50,-67.77,-37.5,-8.0,4.9
104.40,45.09,-22.3,-2.1,4.9
202.99,-6.26,-104.7,-43.6,4.9
346.78,25.47,0.9,-31.7,4.9
85.21,-1.13,-2.2,0.6,4.9
309.40,-61.53,59.8,-71.7,4.9
245.09,-78.70,-10.1,-35.5,4.9
277.94,-45.91,-3.2,-28.8,4.9
343.81,8.82,78.6,24.0,4.9
284.68,-37.11,-132.7,-107.2,4.9
140.24,-62.40,-14.2,-0.2,4.9
190.49,-59.69,-24.6,-3.6,4.9
302.36,36.84,3.4,12.2,4.9
140.37,-25.97,-11.6,-8.9,4.9
336.96,4.70,78,-307.8,4.9
355.44,-17.82,14.7,-0.3,4.9
237.81,35.66,-8.5,-347.1,4.9
179.91,-78.22,-39.4,0.2,4.9
88.11,1.86,-6.1,-7.8,4.9
143.77,39.62,-29.5,20.9,4.9
248.52,-44.05,1.3,-3.3,4.9
165.46,-2.48,11.2,-37.2,4.9
214.50,35.51,2.8,12.6,4.9
237.82,20.98,-55.2,18.0,4.9
259.15,-0.45,-31,-73.1,4.9
140.12,-9.56,-13.9,-28.5,4.9
177.06,-66.81,30.6,-16.6,4.9
203.53,3.66,44.5,-24.8,4.9
341.87,83.15,23.2,47.5,4.9
87.76,37.31,39.4,-47.0,4.9
217.05,-2.23,-140.4,-1.0,4.9
49.84,3.37,269.7,93.6,4.9
214.56,-81.01,-20.7,-65.5,4.9
307.51,48.95,10,7.5,4.9
194.73,17.41,-38.1,34.9,4.9
198.01,-37.80,-381.3,46.5,4.9
351.73,1.26,86.1,-94.9,4.9
156.03,65.57,-9.9,-21.6,4.9
93.01,16.13,5.9,-18.1,4.9
101.83,8.04,-23.2,-12.2,4.9
235.49,-19.68,-37.6,-103.1,4.9
288.89,-25.26,41.9,-30.2,4.9
221.25,-35.19,9.6,-2.9,4.9
0.40,-77.07,-68,-163.4,4.9
239.55,-14.28,-11.5,-16.6,4.9
109.67,-24.56,-4.1,2.6,4.9
114.79,34.58,-34.5,-114.8,4.9
300.89,-37.94,63.1,-88.5,4.9
229.63,-47.88,-23.3,-41.4,4.9
172.58,-3.00,19.5,-15.8,4.9
298.97,38.49,1.6,1.4,4.9
29.29,-47.39,104.6,7.2,4.9
284.06,4.20,42,13.4,4.9
79.37,-34.90,92.3,-335.8,4.9
99.83,42.49,0.6,-54.5,4.9
34.26,34.22,1153.8,-245.1,4.9
215.77,-27.75,-202.7,-115.7,4.9
254.01,65.13,237.7,52.2,4.9
155.74,-66.90,-21.4,12.0,4.9
155.58,-41.65,-27.5,60.4,4.9
284.27,-5.85,61,-39.3,4.9
73.16,36.70,-25.9,-6.4,4.9
207.95,34.44,-20.8,-32.2,4.9
132.45,-45.31,-12.6,13.9,4.9
73.13,14.25,0.6,-54.6,4.9
13.25,-1.14,6.7,-16.2,4.9
110.56,-19.02,-0.9,-6.2,4.9
25.15,40.58,16.9,-23.5,4.9
243.00,-10.06,-9.7,-14.4,4.9
294.22,-7.03,1,-2.8,4.9
135.64,67.63,-22.4,17.4,4.9
283.60,71.30,49.4,41.2,4.9
105.97,-49.58,-58.7,140.0,4.9
165.93,61.75,-116.3,-100.6,4.9
299.74,-26.20,32.6,25.4,4.9
157.84,-53.72,-419.3,209.9,4.9
64.32,20.58,-39.5,-61.7,4.9
55.56,-31.94,4.3,14.3,4.9
340.87,-41.41,10.6,-94.0,4.9
186.60,27.27,-13.2,-9.5,4.9
78.44,-67.19,18.6,39.4,4.9
2.82,-15.47,-82.5,-270.9,5.0
38.46,-28.23,-3.7,-1.0,5.0
193.65,-57.17,-27.9,-15.0,5.0
80.71,3.54,1,-0.4,5.0
196.79,27.62,33.9,-68.5,5.0
29.00,68.69,13,-10.3,5.0
50.36,43.33,-61.8,0.2,5.0
303.57,15.20,55.6,58.6,5.0
276.50,65.56,105.1,-26.9,5.0
166.33,-27.29,-191.4,-7.4,5.0
13.75,58.97,-31.9,-43.3,5.0
275.22,3.38,-0.1,9.4,5.0
291.03,29.62,11.2,14.6,5.0
128.83,-58.01,54.3,25.2,5.0
281.52,26.66,18.1,25.4,5.0
245.52,30.89,-98.9,107.1,5.0
158.77,75.71,-40.8,-11.1,5.0
40.56,40.19,-18.9,-182.6,5.0
228.66,-31.52,-9.5,1.2,5.0
52.01,49.06,22.9,-26.0,5.0
55.59,33.97,3.9,-4.9,5.0
303.63,36.81,68.9,71.8,5.0
176.63,-40.50,-1530.1,402.5,5.0
240.36,29.85,-38.1,-7.5,5.0
225.24,-8.52,-65.7,-4.1,5.0
212.21,77.55,-30.3,33.2,5.0
247.12,-70.08,197.8,111.5,5.0
213.07,2.41,-43,-27.1,5.0
225.53,25.01,-6,-48.5,5.0
143.54,-51.26,-8.3,6.5,5.0
307.22,-17.81,-2.7,-16.5,5.0
38.97,5.59,-29,-24.1,5.0
165.14,3.62,14.8,-15.1,5.0
177.96,-65.21,-28.5,-0.5,5.0
62.71,-41.99,191.4,66.7,5.0
186.75,26.83,-12.2,-9.2,5.0
349.66,68.11,53.3,24.2,5.0
231.05,-10.32,-71.9,-151.0,5.0
10.87,47.02,-24.2,-37.5,5.0
129.93,-29.56,-25.3,-93.0,5.0
220.41,8.16,-10.2,2.9,5.0
226.83,24.87,184.9,-163.8,5.0
293.65,19.77,14.1,1.1,5.0
193.59,-9.54,-22,-18.0,5.0
199.40,5.47,-6.9,11.6,5.0
49.59,-22.51,12.1,15.6,5.0
118.37,26.77,-31.9,-28.2,5.0
250.23,64.59,0.3,-16.5,5.0
91.88,-37.25,0.7,-0.1,5.0
341.41,-53.50,30.3,16.8,5.0
203.70,37.18,85,-9.6,5.0
214.94,16.31,-141.5,62.0,5.0
269.20,-44.34,-5.7,-17.6,5.0
130.43,-15.94,3.7,-97.4,5.0
3.65,20.21,90.2,0.6,5.0
125.35,-33.05,-11.6,2.6,5.0
109.21,-36.59,-11.9,5.9,5.0
145.56,-23.92,-400.3,263.2,5.0
99.82,-14.15,3.3,-5.7,5.0
44.70,-64.07,22,3.9,5.0
76.86,18.65,537.4,19.3,5.0
171.15,-10.86,-24.3,24.2,5.0
87.25,24.57,-0.1,-24.8,5.0
93.94,-13.72,11.5,-12.6,5.0
239.45,54.75,-150.1,108.1,5.0
255.27,-4.22,-40.4,-77.2,5.0
91.25,-16.48,-6.3,-3.3,5.0
20.59,45.53,31.4,9.0,5.0
332.54,-32.55,429,14.0,5.0
359.67,-3.56,-54.6,-72.1,5.0
223.21,-37.80,-20.5,-19.6,5.0
296.59,-19.76,-126.9,-89.7,5.0
229.41,-63.61,3.3,8.2,5.0
323.69,38.53,120,95.8,5.0
289.41,-18.95,-11.5,-10.9,5.0
296.07,37.35,72.5,37.1,5.0
244.38,75.76,-89.1,256.0,5.0
232.95,40.90,-18.5,-12.4,5.0
90.46,-10.60,-9.1,-4.7,5.0
49.68,34.22,3.7,-8.8,5.0
229.63,-47.88,-23.3,-41.4,5.0
255.47,-32.14,-9.8,-50.5,5.0
22.55,6.14,292.8,-45.5,5.0
281.21,2.06,8.1,-14.4,5.0
359.40,-64.30,78.3,-58.2,5.0
18.94,-68.88,404.9,108.3,5.0
165.19,6.10,-51.8,-22.6,5.0
356.76,58.65,60.5,55.7,5.0
312.49,-33.78,9.1,-19.8,5.0
192.92,27.54,-9.7,-8.4,5.0
349.74,-9.61,45.4,-3.8,5.0
0.58,-29.72,12.6,14.6,5.0
74.81,37.89,46.3,-98.1,5.0
293.80,-48.10,-7.2,-37.2,5.0
109.15,-23.32,-0.6,4.1,5.0
220.86,26.53,-14.4,-15.4,5.0
33.31,44.23,-22,-15.1,5.0
248.15,11.49,-178.3,-79.0,5.0
97.21,-7.03,-2.8,-21.7,5.0
159.65,-16.88,-101.2,27.5,5.0
299.49,-15.49,16.3,-100.5,5.0
354.95,-14.22,50.3,-51.6,5.0
283.54,-22.74,2.2,-7.9,5.0
281.08,39.67,11.1,61.0,5.0
148.55,-25.93,-182.9,55.9,5.0
283.31,50.71,1.1,-23.6,5.0
69.72,-12.12,-64.1,-18.2,5.0
96.99,-4.76,-4.2,-2.5,5.0
349.44,49.02,34.3,7.8,5.0
280.88,-8.28,19.9,7.7,5.0
76.67,51.60,-29.9,-174.7,5.0
195.07,30.79,-21.4,-8.2,5.0
331.42,5.06,101,101.0,5.0
32.36,25.94,72.7,-38.7,5.0
30.98,42.33,43.1,-50.8,5.0
49.78,50.09,21.9,-26.3,5.0
199.30,-66.78,-16.2,-6.4,5.0
290.71,-54.42,25,-83.1,5.0
326.93,-30.90,-36.6,2.5,5.0
267.27,50.78,-50.4,208.8,5.0
319.61,43.95,6.2,-9.9,5.0
18.80,-45.53,665.2,177.6,5.0
109.63,49.46,-3.2,2.8,5.0
343.13,-32.88,-33.3,-22.1,5.0
67.71,-44.95,3.1,-3.8,5.0
107.56,-4.24,-0.4,217.3,5.0
25.45,42.61,806.6,-152.2,5.0
83.85,-5.42,3.7,4.0,5.0
311.66,16.12,-1.3,-203.6,5.0
63.60,-10.26,-11.7,-158.7,5.0
57.30,24.14,20.4,-47.5,5.0
224.18,-62.78,-11,-8.8,5.0
309.63,24.12,9.7,-7.7,5.0
78.85,32.69,-23.9,10.6,5.0
92.18,-68.84,-51.1,18.4,5.0
215.65,-58.46,-39.4,19.4,5.0
276.34,-20.54,20.1,-22.7,5.0
145.08,-14.33,-27.6,-19.0,5.0
301.72,23.61,15.9,0.0,5.0
285.36,46.93,19.6,-81.8,5.0
307.41,-2.89,71.3,-23.2,5.0
85.62,1.47,-56.2,-15.2,5.0
298.91,52.44,-33.9,-21.5,5.0
213.74,-57.09,-24.3,-20.9,5.0
123.49,-36.32,-7.5,8.3,5.0
